"pba-1v-3"
"Wavelength nm.","Abs."
238.20,0.100
238.40,0.101
238.60,0.101
238.80,0.102
239.00,0.103
239.20,0.103
239.40,0.104
239.60,0.105
239.80,0.106
240.00,0.106
240.20,0.107
240.40,0.108
240.60,0.108
240.80,0.109
241.00,0.110
241.20,0.110
241.40,0.111
241.60,0.112
241.80,0.112
242.00,0.113
242.20,0.114
242.40,0.114
242.60,0.115
242.80,0.115
243.00,0.116
243.20,0.117
243.40,0.117
243.60,0.118
243.80,0.118
244.00,0.119
244.20,0.120
244.40,0.120
244.60,0.121
244.80,0.121
245.00,0.122
245.20,0.122
245.40,0.123
245.60,0.123
245.80,0.124
246.00,0.124
246.20,0.124
246.40,0.125
246.60,0.125
246.80,0.126
247.00,0.126
247.20,0.127
247.40,0.127
247.60,0.127
247.80,0.128
248.00,0.128
248.20,0.128
248.40,0.129
248.60,0.129
248.80,0.130
249.00,0.130
249.20,0.130
249.40,0.130
249.60,0.130
249.80,0.131
250.00,0.131
250.20,0.131
250.40,0.131
250.60,0.132
250.80,0.132
251.00,0.132
251.20,0.132
251.40,0.132
251.60,0.132
251.80,0.132
252.00,0.132
252.20,0.132
252.40,0.133
252.60,0.133
252.80,0.133
253.00,0.133
253.20,0.133
253.40,0.133
253.60,0.132
253.80,0.132
254.00,0.132
254.20,0.132
254.40,0.132
254.60,0.132
254.80,0.132
255.00,0.132
255.20,0.132
255.40,0.132
255.60,0.132
255.80,0.131
256.00,0.131
256.20,0.131
256.40,0.131
256.60,0.131
256.80,0.131
257.00,0.131
257.20,0.130
257.40,0.130
257.60,0.130
257.80,0.129
258.00,0.129
258.20,0.129
258.40,0.129
258.60,0.128
258.80,0.128
259.00,0.128
259.20,0.128
259.40,0.127
259.60,0.127
259.80,0.127
260.00,0.126
260.20,0.126
260.40,0.126
260.60,0.125
260.80,0.125
261.00,0.124
261.20,0.124
261.40,0.124
261.60,0.123
261.80,0.123
262.00,0.122
262.20,0.122
262.40,0.122
262.60,0.121
262.80,0.121
263.00,0.120
263.20,0.120
263.40,0.119
263.60,0.119
263.80,0.118
264.00,0.118
264.20,0.117
264.40,0.116
264.60,0.116
264.80,0.116
265.00,0.115
265.20,0.114
265.40,0.114
265.60,0.113
265.80,0.113
266.00,0.112
266.20,0.111
266.40,0.111
266.60,0.110
266.80,0.110
267.00,0.109
267.20,0.108
267.40,0.108
267.60,0.107
267.80,0.106
268.00,0.106
268.20,0.105
268.40,0.104
268.60,0.104
268.80,0.103
269.00,0.102
269.20,0.102
269.40,0.101
269.60,0.100
269.80,0.100
270.00,0.099
270.20,0.098
270.40,0.098
270.60,0.097
270.80,0.096
271.00,0.095
271.20,0.094
271.40,0.094
271.60,0.093
271.80,0.092
272.00,0.091
272.20,0.091
272.40,0.090
272.60,0.089
272.80,0.088
273.00,0.088
273.20,0.087
273.40,0.086
273.60,0.085
273.80,0.084
274.00,0.084
274.20,0.083
274.40,0.082
274.60,0.081
274.80,0.081
275.00,0.080
275.20,0.079
275.40,0.078
275.60,0.078
275.80,0.077
276.00,0.076
276.20,0.075
276.40,0.075
276.60,0.074
276.80,0.073
277.00,0.072
277.20,0.072
277.40,0.071
277.60,0.070
277.80,0.069
278.00,0.069
278.20,0.068
278.40,0.067
278.60,0.067
278.80,0.066
279.00,0.065
279.20,0.064
279.40,0.063
279.60,0.062
279.80,0.062
280.00,0.061
280.20,0.060
280.40,0.060
280.60,0.059
280.80,0.058
281.00,0.058
281.20,0.057
281.40,0.056
281.60,0.056
281.80,0.055
282.00,0.054
282.20,0.054
282.40,0.053
282.60,0.052
282.80,0.052
283.00,0.051
283.20,0.050
283.40,0.050
283.60,0.049
283.80,0.049
284.00,0.048
284.20,0.047
284.40,0.047
284.60,0.046
284.80,0.046
285.00,0.045
285.20,0.045
285.40,0.044
285.60,0.044
285.80,0.043
286.00,0.043
286.20,0.043
286.40,0.042
286.60,0.042
286.80,0.041
287.00,0.041
287.20,0.040
287.40,0.040
287.60,0.039
287.80,0.039
288.00,0.038
288.20,0.038
288.40,0.037
288.60,0.037
288.80,0.037
289.00,0.036
289.20,0.036
289.40,0.036
289.60,0.035
289.80,0.035
290.00,0.034
290.20,0.034
290.40,0.034
290.60,0.033
290.80,0.033
291.00,0.033
291.20,0.032
291.40,0.032
291.60,0.032
291.80,0.031
292.00,0.031
292.20,0.031
292.40,0.030
292.60,0.030
292.80,0.030
293.00,0.029
293.20,0.029
293.40,0.029
293.60,0.028
293.80,0.028
294.00,0.028
294.20,0.028
294.40,0.027
294.60,0.027
294.80,0.027
295.00,0.027
295.20,0.027
295.40,0.026
295.60,0.026
295.80,0.026
296.00,0.026
296.20,0.025
296.40,0.025
296.60,0.025
296.80,0.025
297.00,0.024
297.20,0.024
297.40,0.024
297.60,0.024
297.80,0.023
298.00,0.023
298.20,0.023
298.40,0.023
298.60,0.023
298.80,0.022
299.00,0.022
299.20,0.022
299.40,0.022
299.60,0.022
299.80,0.022
300.00,0.022
300.20,0.022
300.40,0.022
300.60,0.021
300.80,0.021
301.00,0.021
301.20,0.021
301.40,0.021
301.60,0.021
301.80,0.020
302.00,0.020
302.20,0.020
302.40,0.020
302.60,0.020
302.80,0.020
303.00,0.020
303.20,0.019
303.40,0.019
303.60,0.019
303.80,0.019
304.00,0.019
304.20,0.019
304.40,0.019
304.60,0.019
304.80,0.019
305.00,0.018
305.20,0.018
305.40,0.018
305.60,0.018
305.80,0.018
306.00,0.018
306.20,0.018
306.40,0.018
306.60,0.018
306.80,0.018
307.00,0.018
307.20,0.018
307.40,0.017
307.60,0.017
307.80,0.017
308.00,0.017
308.20,0.017
308.40,0.017
308.60,0.017
308.80,0.017
309.00,0.017
309.20,0.017
309.40,0.017
309.60,0.017
309.80,0.016
310.00,0.016
310.20,0.016
310.40,0.016
310.60,0.016
310.80,0.016
311.00,0.016
311.20,0.016
311.40,0.016
311.60,0.016
311.80,0.016
312.00,0.016
312.20,0.016
312.40,0.016
312.60,0.016
312.80,0.016
313.00,0.016
313.20,0.016
313.40,0.016
313.60,0.016
313.80,0.016
314.00,0.015
314.20,0.015
314.40,0.015
314.60,0.015
314.80,0.015
315.00,0.015
315.20,0.015
315.40,0.015
315.60,0.015
315.80,0.015
316.00,0.015
316.20,0.015
316.40,0.015
316.60,0.015
316.80,0.015
317.00,0.015
317.20,0.015
317.40,0.015
317.60,0.015
317.80,0.015
318.00,0.015
318.20,0.015
318.40,0.015
318.60,0.015
318.80,0.015
319.00,0.015
319.20,0.015
319.40,0.015
319.60,0.015
319.80,0.015
320.00,0.015
320.20,0.015
320.40,0.015
320.60,0.015
320.80,0.015
321.00,0.015
321.20,0.015
321.40,0.015
321.60,0.015
321.80,0.015
322.00,0.015
322.20,0.015
322.40,0.015
322.60,0.015
322.80,0.015
323.00,0.015
323.20,0.015
323.40,0.015
323.60,0.015
323.80,0.015
324.00,0.015
324.20,0.015
324.40,0.015
324.60,0.015
324.80,0.015
325.00,0.015
325.20,0.015
325.40,0.014
325.60,0.015
325.80,0.015
326.00,0.014
326.20,0.014
326.40,0.015
326.60,0.015
326.80,0.015
327.00,0.014
327.20,0.014
327.40,0.014
327.60,0.015
327.80,0.015
328.00,0.015
328.20,0.015
328.40,0.015
328.60,0.015
328.80,0.015
329.00,0.015
329.20,0.015
329.40,0.015
329.60,0.015
329.80,0.015
330.00,0.015
330.20,0.014
330.40,0.014
330.60,0.015
330.80,0.015
331.00,0.015
331.20,0.015
331.40,0.015
331.60,0.015
331.80,0.015
332.00,0.015
332.20,0.015
332.40,0.015
332.60,0.015
332.80,0.015
333.00,0.015
333.20,0.015
333.40,0.015
333.60,0.015
333.80,0.015
334.00,0.015
334.20,0.015
334.40,0.015
334.60,0.014
334.80,0.015
335.00,0.014
335.20,0.014
335.40,0.014
335.60,0.015
335.80,0.015
336.00,0.015
336.20,0.015
336.40,0.015
336.60,0.015
336.80,0.015
337.00,0.015
337.20,0.015
337.40,0.015
337.60,0.015
337.80,0.015
338.00,0.015
338.20,0.015
338.40,0.015
338.60,0.015
338.80,0.015
339.00,0.015
339.20,0.015
339.40,0.015
339.60,0.015
339.80,0.015
340.00,0.015
340.20,0.015
340.40,0.015
340.60,0.015
340.80,0.015
341.00,0.015
341.20,0.015
341.40,0.016
341.60,0.016
341.80,0.016
342.00,0.016
342.20,0.016
342.40,0.016
342.60,0.016
342.80,0.016
343.00,0.016
343.20,0.015
343.40,0.015
343.60,0.016
343.80,0.015
344.00,0.015
344.20,0.015
344.40,0.015
344.60,0.016
344.80,0.016
345.00,0.016
345.20,0.016
345.40,0.016
345.60,0.016
345.80,0.016
346.00,0.016
346.20,0.016
346.40,0.016
346.60,0.016
346.80,0.016
347.00,0.015
347.20,0.016
347.40,0.016
347.60,0.016
347.80,0.016
348.00,0.016
348.20,0.016
348.40,0.016
348.60,0.016
348.80,0.016
349.00,0.016
349.20,0.016
349.40,0.016
349.60,0.016
349.80,0.016
350.00,0.016
350.20,0.016
350.40,0.016
350.60,0.016
350.80,0.016
351.00,0.016
351.20,0.016
351.40,0.016
351.60,0.016
351.80,0.016
352.00,0.016
352.20,0.016
352.40,0.016
352.60,0.016
352.80,0.016
353.00,0.016
353.20,0.016
353.40,0.017
353.60,0.017
353.80,0.017
354.00,0.017
354.20,0.017
354.40,0.017
354.60,0.017
354.80,0.017
355.00,0.017
355.20,0.017
355.40,0.017
355.60,0.017
355.80,0.016
356.00,0.016
356.20,0.016
356.40,0.016
356.60,0.016
356.80,0.016
357.00,0.016
357.20,0.017
357.40,0.017
357.60,0.017
357.80,0.017
358.00,0.017
358.20,0.017
358.40,0.017
358.60,0.017
358.80,0.017
359.00,0.017
359.20,0.017
359.40,0.017
359.60,0.017
359.80,0.017
360.00,0.017
360.20,0.017
360.40,0.017
360.60,0.017
360.80,0.017
361.00,0.017
361.20,0.017
361.40,0.017
361.60,0.017
361.80,0.017
362.00,0.017
362.20,0.017
362.40,0.017
362.60,0.017
362.80,0.017
363.00,0.018
363.20,0.018
363.40,0.018
363.60,0.018
363.80,0.018
364.00,0.018
364.20,0.019
364.40,0.018
364.60,0.019
364.80,0.019
365.00,0.019
365.20,0.019
365.40,0.019
365.60,0.019
365.80,0.019
366.00,0.019
366.20,0.019
366.40,0.019
366.60,0.019
366.80,0.019
367.00,0.019
367.20,0.019
367.40,0.019
367.60,0.019
367.80,0.019
368.00,0.019
368.20,0.019
368.40,0.019
368.60,0.019
368.80,0.018
369.00,0.019
369.20,0.019
369.40,0.019
369.60,0.019
369.80,0.019
370.00,0.019
370.20,0.019
370.40,0.019
370.60,0.019
370.80,0.019
371.00,0.019
371.20,0.019
371.40,0.019
371.60,0.019
371.80,0.020
372.00,0.020
372.20,0.020
372.40,0.020
372.60,0.020
372.80,0.020
373.00,0.020
373.20,0.020
373.40,0.020
373.60,0.020
373.80,0.020
374.00,0.020
374.20,0.021
374.40,0.021
374.60,0.021
374.80,0.021
375.00,0.021
375.20,0.021
375.40,0.021
375.60,0.021
375.80,0.021
376.00,0.021
376.20,0.021
376.40,0.021
376.60,0.021
376.80,0.021
377.00,0.021
377.20,0.021
377.40,0.022
377.60,0.022
377.80,0.022
378.00,0.022
378.20,0.022
378.40,0.022
378.60,0.022
378.80,0.022
379.00,0.022
379.20,0.022
379.40,0.022
379.60,0.022
379.80,0.022
380.00,0.022
380.20,0.022
380.40,0.022
380.60,0.022
380.80,0.022
381.00,0.023
381.20,0.023
381.40,0.023
381.60,0.023
381.80,0.023
382.00,0.023
382.20,0.023
382.40,0.023
382.60,0.023
382.80,0.023
383.00,0.023
383.20,0.024
383.40,0.024
383.60,0.024
383.80,0.024
384.00,0.024
384.20,0.024
384.40,0.024
384.60,0.024
384.80,0.024
385.00,0.024
385.20,0.024
385.40,0.024
385.60,0.024
385.80,0.025
386.00,0.025
386.20,0.024
386.40,0.024
386.60,0.024
386.80,0.024
387.00,0.024
387.20,0.024
387.40,0.024
387.60,0.024
387.80,0.024
388.00,0.024
388.20,0.024
388.40,0.024
388.60,0.025
388.80,0.025
389.00,0.025
389.20,0.025
389.40,0.025
389.60,0.025
389.80,0.025
390.00,0.025
390.20,0.026
390.40,0.026
390.60,0.026
390.80,0.026
391.00,0.026
391.20,0.026
391.40,0.026
391.60,0.026
391.80,0.026
392.00,0.026
392.20,0.026
392.40,0.026
392.60,0.026
392.80,0.026
393.00,0.027
393.20,0.027
393.40,0.027
393.60,0.027
393.80,0.027
394.00,0.027
394.20,0.027
394.40,0.027
394.60,0.027
394.80,0.028
395.00,0.028
395.20,0.028
395.40,0.028
395.60,0.028
395.80,0.028
396.00,0.028
396.20,0.028
396.40,0.029
396.60,0.029
396.80,0.029
397.00,0.029
397.20,0.029
397.40,0.029
397.60,0.029
397.80,0.029
398.00,0.029
398.20,0.029
398.40,0.030
398.60,0.030
398.80,0.030
399.00,0.030
399.20,0.030
399.40,0.030
399.60,0.030
399.80,0.030
400.00,0.030
400.20,0.030
400.40,0.030
400.60,0.031
400.80,0.031
401.00,0.031
401.20,0.031
401.40,0.031
401.60,0.031
401.80,0.031
402.00,0.032
402.20,0.032
402.40,0.032
402.60,0.032
402.80,0.032
403.00,0.032
403.20,0.033
403.40,0.033
403.60,0.033
403.80,0.033
404.00,0.033
404.20,0.033
404.40,0.034
404.60,0.034
404.80,0.034
405.00,0.034
405.20,0.034
405.40,0.034
405.60,0.035
405.80,0.035
406.00,0.035
406.20,0.035
406.40,0.035
406.60,0.035
406.80,0.035
407.00,0.035
407.20,0.036
407.40,0.036
407.60,0.036
407.80,0.036
408.00,0.036
408.20,0.036
408.40,0.036
408.60,0.036
408.80,0.036
409.00,0.037
409.20,0.037
409.40,0.037
409.60,0.037
409.80,0.037
410.00,0.037
410.20,0.038
410.40,0.038
410.60,0.038
410.80,0.038
411.00,0.038
411.20,0.038
411.40,0.038
411.60,0.038
411.80,0.038
412.00,0.038
412.20,0.039
412.40,0.039
412.60,0.039
412.80,0.039
413.00,0.039
413.20,0.039
413.40,0.039
413.60,0.039
413.80,0.040
414.00,0.040
414.20,0.040
414.40,0.040
414.60,0.040
414.80,0.040
415.00,0.040
415.20,0.041
415.40,0.041
415.60,0.041
415.80,0.041
416.00,0.041
416.20,0.042
416.40,0.042
416.60,0.042
416.80,0.042
417.00,0.042
417.20,0.043
417.40,0.043
417.60,0.043
417.80,0.043
418.00,0.043
418.20,0.044
418.40,0.044
418.60,0.044
418.80,0.044
419.00,0.044
419.20,0.045
419.40,0.045
419.60,0.045
419.80,0.045
420.00,0.046
420.20,0.046
420.40,0.046
420.60,0.046
420.80,0.047
421.00,0.047
421.20,0.047
421.40,0.047
421.60,0.048
421.80,0.048
422.00,0.048
422.20,0.048
422.40,0.049
422.60,0.049
422.80,0.049
423.00,0.049
423.20,0.050
423.40,0.050
423.60,0.050
423.80,0.050
424.00,0.051
424.20,0.051
424.40,0.051
424.60,0.051
424.80,0.052
425.00,0.052
425.20,0.052
425.40,0.052
425.60,0.053
425.80,0.053
426.00,0.053
426.20,0.053
426.40,0.053
426.60,0.054
426.80,0.054
427.00,0.054
427.20,0.055
427.40,0.055
427.60,0.055
427.80,0.055
428.00,0.056
428.20,0.056
428.40,0.056
428.60,0.057
428.80,0.057
429.00,0.057
429.20,0.058
429.40,0.058
429.60,0.058
429.80,0.058
430.00,0.058
430.20,0.059
430.40,0.059
430.60,0.059
430.80,0.060
431.00,0.060
431.20,0.060
431.40,0.060
431.60,0.061
431.80,0.061
432.00,0.061
432.20,0.061
432.40,0.062
432.60,0.062
432.80,0.062
433.00,0.062
433.20,0.063
433.40,0.063
433.60,0.063
433.80,0.064
434.00,0.064
434.20,0.064
434.40,0.064
434.60,0.065
434.80,0.065
435.00,0.065
435.20,0.066
435.40,0.066
435.60,0.066
435.80,0.066
436.00,0.067
436.20,0.067
436.40,0.067
436.60,0.067
436.80,0.068
437.00,0.068
437.20,0.068
437.40,0.068
437.60,0.069
437.80,0.069
438.00,0.069
438.20,0.069
438.40,0.070
438.60,0.070
438.80,0.070
439.00,0.071
439.20,0.071
439.40,0.071
439.60,0.071
439.80,0.071
440.00,0.072
440.20,0.072
440.40,0.072
440.60,0.073
440.80,0.073
441.00,0.073
441.20,0.073
441.40,0.074
441.60,0.074
441.80,0.074
442.00,0.074
442.20,0.074
442.40,0.075
442.60,0.075
442.80,0.075
443.00,0.075
443.20,0.075
443.40,0.076
443.60,0.076
443.80,0.076
444.00,0.076
444.20,0.077
444.40,0.077
444.60,0.077
444.80,0.078
445.00,0.078
445.20,0.078
445.40,0.078
445.60,0.079
445.80,0.079
446.00,0.079
446.20,0.079
446.40,0.080
446.60,0.080
446.80,0.080
447.00,0.080
447.20,0.080
447.40,0.080
447.60,0.081
447.80,0.081
448.00,0.081
448.20,0.081
448.40,0.081
448.60,0.081
448.80,0.081
449.00,0.082
449.20,0.082
449.40,0.082
449.60,0.083
449.80,0.083
450.00,0.083
450.20,0.083
450.40,0.083
450.60,0.084
450.80,0.084
451.00,0.084
451.20,0.084
451.40,0.085
451.60,0.085
451.80,0.084
452.00,0.085
452.20,0.085
452.40,0.085
452.60,0.085
452.80,0.086
453.00,0.086
453.20,0.086
453.40,0.086
453.60,0.086
453.80,0.086
454.00,0.086
454.20,0.086
454.40,0.087
454.60,0.086
454.80,0.086
455.00,0.087
455.20,0.087
455.40,0.087
455.60,0.087
455.80,0.087
456.00,0.087
456.20,0.087
456.40,0.087
456.60,0.087
456.80,0.087
457.00,0.087
457.20,0.087
457.40,0.087
457.60,0.087
457.80,0.088
458.00,0.088
458.20,0.088
458.40,0.088
458.60,0.088
458.80,0.088
459.00,0.088
459.20,0.088
459.40,0.089
459.60,0.089
459.80,0.089
460.00,0.089
460.20,0.089
460.40,0.089
460.60,0.089
460.80,0.089
461.00,0.089
461.20,0.089
461.40,0.089
461.60,0.089
461.80,0.089
462.00,0.089
462.20,0.089
462.40,0.089
462.60,0.089
462.80,0.089
463.00,0.089
463.20,0.089
463.40,0.089
463.60,0.089
463.80,0.089
464.00,0.089
464.20,0.089
464.40,0.089
464.60,0.089
464.80,0.089
465.00,0.088
465.20,0.088
465.40,0.088
465.60,0.088
465.80,0.088
466.00,0.087
466.20,0.087
466.40,0.086
466.60,0.086
466.80,0.086
467.00,0.086
467.20,0.085
467.40,0.085
467.60,0.085
467.80,0.085
468.00,0.085
468.20,0.085
468.40,0.085
468.60,0.084
468.80,0.084
469.00,0.084
469.20,0.083
469.40,0.083
469.60,0.082
469.80,0.082
470.00,0.082
470.20,0.082
470.40,0.081
470.60,0.081
470.80,0.081
471.00,0.081
471.20,0.080
471.40,0.080
471.60,0.080
471.80,0.080
472.00,0.079
472.20,0.079
472.40,0.079
472.60,0.079
472.80,0.078
473.00,0.078
473.20,0.078
473.40,0.078
473.60,0.077
473.80,0.077
474.00,0.077
474.20,0.076
474.40,0.076
474.60,0.076
474.80,0.075
475.00,0.075
475.20,0.075
475.40,0.074
475.60,0.074
475.80,0.074
476.00,0.073
476.20,0.073
476.40,0.073
476.60,0.072
476.80,0.072
477.00,0.072
477.20,0.071
477.40,0.071
477.60,0.071
477.80,0.070
478.00,0.070
478.20,0.070
478.40,0.069
478.60,0.069
478.80,0.069
479.00,0.068
479.20,0.068
479.40,0.068
479.60,0.067
479.80,0.067
480.00,0.067
480.20,0.066
480.40,0.066
480.60,0.066
480.80,0.065
481.00,0.065
481.20,0.065
481.40,0.065
481.60,0.064
481.80,0.064
482.00,0.064
482.20,0.063
482.40,0.063
482.60,0.063
482.80,0.062
483.00,0.062
483.20,0.061
483.40,0.061
483.60,0.061
483.80,0.060
484.00,0.060
484.20,0.059
484.40,0.059
484.60,0.058
484.80,0.058
485.00,0.058
485.20,0.057
485.40,0.057
485.60,0.057
485.80,0.056
486.00,0.056
486.20,0.055
486.40,0.055
486.60,0.055
486.80,0.054
487.00,0.054
487.20,0.054
487.40,0.053
487.60,0.053
487.80,0.052
488.00,0.052
488.20,0.051
488.40,0.051
488.60,0.051
488.80,0.050
489.00,0.050
489.20,0.050
489.40,0.049
489.60,0.049
489.80,0.048
490.00,0.048
490.20,0.048
490.40,0.047
490.60,0.047
490.80,0.047
491.00,0.046
491.20,0.046
491.40,0.046
491.60,0.045
491.80,0.045
492.00,0.044
492.20,0.044
492.40,0.043
492.60,0.043
492.80,0.042
493.00,0.042
493.20,0.042
493.40,0.042
493.60,0.041
493.80,0.041
494.00,0.040
494.20,0.040
494.40,0.040
494.60,0.039
494.80,0.039
495.00,0.039
495.20,0.038
495.40,0.038
495.60,0.037
495.80,0.037
496.00,0.037
496.20,0.036
496.40,0.036
496.60,0.036
496.80,0.035
497.00,0.035
497.20,0.035
497.40,0.034
497.60,0.034
497.80,0.034
498.00,0.033
498.20,0.033
498.40,0.033
498.60,0.032
498.80,0.032
499.00,0.031
499.20,0.031
499.40,0.031
499.60,0.030
499.80,0.030
500.00,0.030
500.20,0.029
500.40,0.029
500.60,0.029
500.80,0.028
501.00,0.028
501.20,0.028
501.40,0.028
501.60,0.027
501.80,0.027
502.00,0.027
502.20,0.027
502.40,0.026
502.60,0.026
502.80,0.026
503.00,0.025
503.20,0.025
503.40,0.025
503.60,0.024
503.80,0.024
504.00,0.024
504.20,0.024
504.40,0.023
504.60,0.023
504.80,0.023
505.00,0.023
505.20,0.022
505.40,0.022
505.60,0.022
505.80,0.022
506.00,0.021
506.20,0.021
506.40,0.021
506.60,0.021
506.80,0.021
507.00,0.020
507.20,0.020
507.40,0.020
507.60,0.019
507.80,0.019
508.00,0.019
508.20,0.019
508.40,0.019
508.60,0.019
508.80,0.018
509.00,0.018
509.20,0.018
509.40,0.018
509.60,0.018
509.80,0.017
510.00,0.017
510.20,0.017
510.40,0.017
510.60,0.017
510.80,0.016
511.00,0.016
511.20,0.016
511.40,0.016
511.60,0.016
511.80,0.015
512.00,0.015
512.20,0.015
512.40,0.015
512.60,0.015
512.80,0.015
513.00,0.014
513.20,0.014
513.40,0.014
513.60,0.014
513.80,0.014
514.00,0.014
514.20,0.014
514.40,0.014
514.60,0.013
514.80,0.013
515.00,0.013
515.20,0.013
515.40,0.013
515.60,0.013
515.80,0.013
516.00,0.013
516.20,0.012
516.40,0.012
516.60,0.012
516.80,0.012
517.00,0.012
517.20,0.012
517.40,0.012
517.60,0.012
517.80,0.012
518.00,0.011
518.20,0.011
518.40,0.011
518.60,0.011
518.80,0.011
519.00,0.011
519.20,0.011
519.40,0.011
519.60,0.011
519.80,0.011
520.00,0.010
520.20,0.011
520.40,0.010
520.60,0.010
520.80,0.010
521.00,0.010
521.20,0.010
521.40,0.010
521.60,0.010
521.80,0.010
522.00,0.010
522.20,0.010
522.40,0.009
522.60,0.009
522.80,0.009
523.00,0.009
523.20,0.009
523.40,0.009
523.60,0.009
523.80,0.009
524.00,0.009
524.20,0.009
524.40,0.009
524.60,0.009
524.80,0.009
525.00,0.009
525.20,0.009
525.40,0.009
525.60,0.008
525.80,0.008
526.00,0.008
526.20,0.008
526.40,0.008
526.60,0.008
526.80,0.008
527.00,0.008
527.20,0.008
527.40,0.008
527.60,0.008
527.80,0.008
528.00,0.008
528.20,0.008
528.40,0.008
528.60,0.008
528.80,0.008
529.00,0.008
529.20,0.008
529.40,0.008
529.60,0.008
529.80,0.008
530.00,0.008
530.20,0.008
530.40,0.008
530.60,0.008
530.80,0.008
531.00,0.008
531.20,0.008
531.40,0.008
531.60,0.008
531.80,0.008
532.00,0.009
532.20,0.009
532.40,0.008
532.60,0.008
532.80,0.008
533.00,0.008
533.20,0.008
533.40,0.008
533.60,0.008
533.80,0.008
534.00,0.007
534.20,0.007
534.40,0.007
534.60,0.007
534.80,0.007
535.00,0.007
535.20,0.007
535.40,0.007
535.60,0.007
535.80,0.007
536.00,0.007
536.20,0.007
536.40,0.007
536.60,0.007
536.80,0.007
537.00,0.007
537.20,0.007
537.40,0.007
537.60,0.007
537.80,0.007
538.00,0.007
538.20,0.007
538.40,0.007
